Title,Year,Genre,Country,imdbRating,imdbVotes,imdbID,Year2,imdbRating2
Jake & Blake,2009–,Comedy,Argentina,3.1,177,tt1796975,2009,31.0
House of Lies,2012–2016,"Comedy, Drama",USA,7.4,"22,393",tt1797404,2012,74.0
The Playboy Club,2011,"Crime, Drama",USA,6.6,"4,633",tt1797475,,66.0
The Car Show,2011–,News,USA,7.4,104,tt1797510,2011,74.0
Endgame,2011,"Crime, Drama",Canada,7.7,"3,229",tt1797629,,77.0
The Lying Game,2011–2013,"Drama, Mystery",USA,7.4,"17,331",tt1798274,2011,74.0
Bum Reviews,2008–,"Short, Comedy",USA,7.1,504,tt1798328,2008,71.0
The Inbetweeners,2012,Comedy,USA,3.3,"3,907",tt1798695,,33.0
Wedding Band,2012–2013,"Comedy, Drama",USA,7.7,"1,840",tt1798701,2012,77.0
Frankie Boyle's Tramadol Nights,2010–,Comedy,UK,6.8,424,tt1798787,2010,68.0
Very Mary-Kate,2010–,"Short, Comedy",USA,8.1,108,tt1799485,2010,81.0
Blue Exorcist,2011–2012,"Animation, Action, Drama, Fantasy, Horror",Japan,7.6,"8,507",tt1799631,2011,76.0
Fugget About It,2012–2016,"Animation, Comedy, Crime",Canada,5.4,727,tt1799834,2012,54.0
Gold Rush: Alaska,2010–,Reality-TV,USA,7.3,"3,724",tt1800864,2010,73.0
Outland,2012–,Comedy,Australia,7.2,131,tt1802360,2012,72.0
Prank Patrol,2009–,Comedy,Australia,6.7,92,tt1802371,2009,67.0
Dark Rising: The Savage Tales of Summer Vale,2011–,Sci-Fi,Canada,5.5,184,tt1802564,2011,55.0
SLiDE,2011,"Comedy, Drama, Romance",Australia,7.9,745,tt1802693,,79.0
Die Geissens - Eine schrecklich glamouröse Familie!,2011–,Reality-TV,Germany,3.3,118,tt1802898,2011,33.0
Nightmare Next Door,2011–,"Documentary, Crime",USA,7.2,642,tt1802968,2011,72.0
The Power of Destiny,2011–,"Drama, Romance",Mexico,7.8,233,tt1803425,2011,78.0
Stargazing Live,2011–,Reality-TV,UK,7.9,197,tt1804155,2011,79.0
Little Crackers,2010–,"Comedy, Drama",UK,6.9,119,tt1804497,2010,69.0
Just William,2010,"Comedy, Family",UK,7.8,124,tt1804877,,78.0
King,2011–,"Crime, Drama",Canada,6.9,"1,141",tt1804880,2011,69.0
Pirate Squadron Gokaiger,2011–2012,Action,Japan,8.3,122,tt1806294,2011,83.0
The Pyramid Code,2009–,Documentary,Canada,6.8,587,tt1806688,2009,68.0
Aurora,2010–,,USA,7.3,143,tt1807106,2010,73.0
Danger 5,2011–,"Action, Adventure, Comedy, Sci-Fi",Australia,8.4,"3,829",tt1807165,2011,84.0
The Fugitive: Plan B,2010–,"Action, Comedy, Romance",South Korea,7.0,221,tt1807208,2010,70.0
Museo Coconut,2010–2014,"Animation, Comedy",Spain,6.9,234,tt1807424,2010,69.0
Sen Yuva,2010–,Comedy,Turkey,7.3,127,tt1807509,2010,73.0
Wakfu,2008–,"Animation, Adventure, Family, Fantasy",France,8.2,836,tt1807824,2008,82.0
Wild Kratts,2011–,"Animation, Adventure, Comedy, Family","USA, Canada",7.9,735,tt1807859,2011,79.0
Yahsi cazibe,2010–,Comedy,Turkey,5.7,725,tt1807860,2010,57.0
Airplane Repo,2010–,Reality-TV,USA,5.1,315,tt1808720,2010,51.0
Justice w/Judge Jeanine,2011–,Talk-Show,USA,4.9,22,tt1808989,2011,49.0
My Strange Addiction,2010–,"Documentary, Biography, Reality-TV",USA,5.8,854,tt1809014,2010,58.0
Traffic Light,2011,Comedy,USA,7.4,"1,954",tt1809194,,74.0
1 Kadin 1 Erkek,2008–,Comedy,Turkey,7.8,"1,233",tt1809413,2008,78.0
Junior Masterchef Australia,2010–,Reality-TV,Australia,7.1,174,tt1809687,2010,71.0
Piers Morgan Tonight,2011–,Talk-Show,USA,3.1,494,tt1809909,2011,31.0
Varan-TV,1997–1998,Comedy,Sweden,8.2,111,tt1810482,1997,82.0
Penn & Teller: Fool Us,2011–,"Comedy, Game-Show, Mystery","UK, USA",8.1,"2,651",tt1811179,2011,81.0
10 O'Clock Live,2011–2013,"Comedy, News",UK,7.3,588,tt1811399,2011,73.0
TRON: Uprising,2012–2013,"Animation, Action, Adventure, Family, Sci-Fi",USA,8.2,"7,140",tt1812523,2012,82.0
The League of S.T.E.A.M.,2010–,"Action, Adventure, Comedy",USA,8.0,248,tt1814519,2010,80.0
Dan Ljubezni,2009–2010,Comedy,Slovenia,8.8,123,tt1815006,2009,88.0
Mokhtarnameh,2010–2011,"Drama, History, War",Iran,7.8,"1,515",tt1815138,2010,78.0
Strawberry Shortcake's Berry Bitty Adventures,2009–2015,"Animation, Adventure, Family","France, USA, Canada",5.9,143,tt1815377,2009,59.0
Kitchen Boss,2011–,,USA,7.1,107,tt1815779,2011,71.0
Look of a Killer,2011,"Crime, Drama, Thriller",Finland,7.4,145,tt1816979,,74.0
The Glee Project,2011–2012,Reality-TV,USA,6.7,"2,621",tt1816993,2011,67.0
The World According to Paris,2011–,Reality-TV,USA,2.2,529,tt1817054,2011,22.0
64 Zoo Lane,1999–2013,"Animation, Family","France, UK",6.4,405,tt1817311,1999,64.0
Bad Movie Beatdown,2009–,Comedy,UK,7.3,255,tt1818548,2009,73.0
Mrs. Brown's Boys,2011–,Comedy,"Ireland, UK",7.3,"6,775",tt1819022,2011,73.0
Don't Trust the B---- in Apartment 23,2012–2013,Comedy,USA,7.3,"31,323",tt1819509,2012,73.0
I Hate My Teenage Daughter,2011–2012,Comedy,USA,5.3,"2,475",tt1819545,2011,53.0
Ringer,2011–2012,"Crime, Drama, Mystery, Thriller",USA,6.9,"19,438",tt1819654,2011,69.0
After Lately,2011–2013,Comedy,USA,6.6,529,tt1819781,2011,66.0
Basta,2011–,,Belgium,8.6,505,tt1819821,2011,86.0
City Hall,2009–,"Comedy, Drama, Romance",South Korea,7.8,112,tt1819835,2009,78.0
Prosecutor Princess,2010–,Romance,South Korea,7.2,149,tt1819921,2010,72.0
Minsan lang kita iibigin,2011,Drama,Philippines,7.8,127,tt1820130,,78.0
Pregnant in Heels,2011–,Reality-TV,USA,4.9,180,tt1820160,2011,49.0
Ridiculousness,2011–,"Comedy, Reality-TV",USA,6.4,"5,154",tt1820166,2011,64.0
Svaty,2008–,Comedy,Ukraine,7.5,182,tt1820225,2008,75.0
Woodley,2012–,Comedy,Australia,7.4,149,tt1820357,2012,74.0
A Gifted Man,2011–2012,"Drama, Fantasy",USA,7.1,"7,090",tt1820742,2011,71.0
Fast and Loose,2011–,Comedy,UK,7.8,157,tt1820923,2011,78.0
Hanasaku iroha,2011–,"Animation, Comedy, Drama",Japan,7.9,389,tt1820941,2011,79.0
School Spirits,2011–,"Mystery, Reality-TV, Sci-Fi, Thriller",USA,6.1,197,tt1821156,2011,61.0
Teen Mom 2,2011–,"Documentary, Reality-TV",USA,4.4,"1,901",tt1821220,2011,44.0
The Being Frank Show,2010–,Talk-Show,Canada,7.6,"6,622",tt1821229,2010,76.0
Touch,2012–2013,"Drama, Mystery, Sci-Fi",USA,7.4,"40,595",tt1821681,2012,74.0
"Bread, Love and Dreams",2010–,"Drama, Family, Romance",South Korea,8.2,244,tt1821771,2010,82.0
Edwardian Farm,2010–2011,Documentary,UK,8.8,288,tt1821820,2010,88.0
Khloé & Lamar,2011–,"Drama, Reality-TV, Romance",USA,3.4,"1,619",tt1821877,2011,34.0
Kourtney & Kim Take New York,2011–,"Drama, Reality-TV",USA,3.3,"2,218",tt1821879,2011,33.0
Bedlam,2011–2013,"Drama, Horror, Mystery",UK,6.7,"1,957",tt1822448,2011,67.0
Crownies,2011,"Crime, Drama",Australia,7.5,523,tt1822469,,75.0
Pretty in Geek,2011,Comedy,,7.2,22,tt1822842,,72.0
Must Love Cats,2011–,Reality-TV,USA,8.3,129,tt1824580,2011,83.0
Sadie J,2011–,Comedy,UK,4.7,124,tt1824698,2011,47.0
Svenska Hollywoodfruar,2009–,Reality-TV,"USA, Sweden",5.6,139,tt1824752,2009,56.0
NYC 22,2012,"Crime, Drama",USA,6.6,"1,469",tt1825122,,66.0
Smash,2012–2013,"Drama, Musical",USA,7.7,"15,504",tt1825133,2012,77.0
Beugró,2007–,Comedy,Hungary,8.6,158,tt1825237,2007,86.0
Kamen Rider OOO,2010–2011,"Action, Sci-Fi","Japan, South Korea",8.0,287,tt1825371,2010,80.0
Kizim nerede,2010–,"Action, Crime, Drama",Turkey,6.0,"1,196",tt1825375,2010,60.0
Schastlivy vmeste,2006–2013,Comedy,Russia,4.2,312,tt1825482,2006,42.0
Adini Feriha Koydum,2011–2012,"Drama, Romance",Turkey,5.2,"1,754",tt1826071,2011,52.0
Out with Dad,2010–,Drama,Canada,7.6,137,tt1826332,2010,76.0
What the Flick?!,2010–,"News, Talk-Show",USA,6.3,231,tt1826569,2010,63.0
Pan Am,2011–2012,"Drama, History, Romance",USA,7.0,"18,035",tt1826805,2011,70.0
New Girl,2011–2018,Comedy,USA,7.7,"168,551",tt1826940,2011,77.0
Work It,2012–2013,Comedy,USA,3.3,867,tt1826951,2012,33.0
America's Serial Killers: Portraits in Evil,2009–,"Documentary, Crime",USA,6.7,127,tt1826981,2009,67.0
"Are You There, Chelsea?",2012,Comedy,USA,5.1,"4,029",tt1826989,,51.0
Debra,2011–,Family,Canada,6.2,84,tt1827045,2011,62.0
Drew Carey's Improv-A-Ganza,2011–,Comedy,USA,8.4,"1,002",tt1827070,2011,84.0
Mob Wives,2011–2016,Reality-TV,USA,5.1,"1,344",tt1827163,2011,51.0
Property Brothers,2011–,Reality-TV,Canada,7.3,"2,182",tt1827882,2011,73.0
Man Up,2011–,Comedy,USA,6.6,"2,492",tt1828238,2011,66.0
Missing,2012,"Action, Drama, Thriller","USA, Czech Republic",7.0,"9,249",tt1828246,,70.0
Last Man Standing,2011–,Comedy,USA,7.6,"25,493",tt1828327,2011,76.0
Becoming Human,2011–,"Comedy, Drama, Fantasy",UK,7.6,272,tt1829850,2011,76.0
Best Ink,2012–,Reality-TV,USA,6.4,350,tt1829853,2012,64.0
Bonderøven,2008–,Biography,Denmark,8.6,74,tt1829868,2008,86.0
Combat Hospital,2011–,"Drama, War","Canada, UK",7.5,"2,005",tt1829891,2011,75.0
Salad Fingers,2004–,"Animation, Fantasy, Horror",UK,8.2,"1,614",tt1830238,2004,82.0
The Field of Blood,2011–,Thriller,UK,7.4,620,tt1830332,2011,74.0
Top Boy,2011–,"Crime, Drama, Thriller",UK,8.2,"4,026",tt1830379,2011,82.0
Austin & Ally,2011–2016,"Comedy, Family, Music",USA,6.0,"7,783",tt1830491,2011,60.0
Grimm,2011–2017,"Drama, Fantasy, Horror, Mystery",USA,7.8,"101,074",tt1830617,2011,78.0
Happily Divorced,2011–2013,"Comedy, Romance",USA,6.8,"2,440",tt1830622,2011,68.0
The Exes,2011–2015,Comedy,USA,6.8,"4,660",tt1830888,2011,68.0
Almost Naked Animals,2011–2013,"Animation, Comedy",Canada,3.2,"1,014",tt1830924,2011,32.0
Leyla and Mecnun,2011–2013,"Adventure, Comedy, Drama",Turkey,9.2,"77,226",tt1831164,2011,92.0
Como dice el dicho,2011–,Drama,Mexico,7.3,67,tt1831897,2011,73.0
Football's Greatest,2010–,Sport,UK,8.7,76,tt1831947,2010,87.0
Magic City,2012–2013,"Crime, Drama",USA,7.7,"11,228",tt1832045,2012,77.0
Sun... Sex & Suspicious Parents,2011–,"Documentary, Reality-TV",UK,5.8,146,tt1832153,2011,58.0
How the Universe Works,2010–,Documentary,USA,9.0,"4,531",tt1832668,2010,90.0
Only in America with Larry the Cable Guy,2011–,Documentary,USA,6.3,269,tt1832727,2011,63.0
Hart of Dixie,2011–2015,"Comedy, Drama, Romance",USA,7.7,"40,364",tt1832979,2011,77.0
Repo Games,2011–,Game-Show,USA,6.1,139,tt1833188,2011,61.0
Boss,2011–2012,"Crime, Drama",USA,8.1,"16,306",tt1833285,2011,81.0
I Used to Be Fat,2010–,Reality-TV,USA,7.0,169,tt1833395,2010,70.0
Jake and the Never Land Pirates,2011–2016,"Animation, Adventure, Family, Fantasy",USA,5.5,"1,099",tt1833403,2011,55.0
The Real Housewives of Miami,2011–,Reality-TV,USA,2.8,847,tt1833558,2011,28.0
Video Game Reunion,2011–,Comedy,USA,7.7,127,tt1833611,2011,77.0
Awkward Embraces,2010–,Comedy,USA,8.9,129,tt1833839,2010,89.0
Death Valley,2011,"Comedy, Horror",USA,7.9,"4,845",tt1835129,,79.0
Türkan,2010–,Biography,Turkey,5.6,91,tt1835817,2010,56.0
Longmire,2012–2017,"Action, Crime, Drama, Western",USA,8.3,"25,319",tt1836037,2012,83.0
The River,2012,"Adventure, Fantasy, Horror, Mystery, Sci-Fi",USA,6.9,"15,660",tt1836195,,69.0
Against the Wall,2011,"Crime, Drama",USA,7.3,"1,661",tt1836237,,73.0
My Big Fat Gypsy Wedding,2011–2015,Documentary,UK,5.4,280,tt1836351,2011,54.0
The Protector,2011,"Crime, Drama",USA,7.0,530,tt1836417,,70.0
Extreme Couponing,2011–,Documentary,USA,4.8,400,tt1836419,2011,48.0
Los Herederos del Monte,2011–,Drama,"USA, Colombia",8.1,98,tt1836475,2011,81.0
Realnye patsany,2010–,Comedy,Russia,6.3,759,tt1837341,2010,63.0
Starvival,2010–,"Comedy, Reality-TV",Canada,5.7,18,tt1837367,2010,57.0
13 Reasons Why,2017–,"Drama, Mystery",USA,8.0,"203,056",tt1837492,2017,80.0
Scandal,2012–2018,"Drama, Thriller",USA,7.8,"63,076",tt1837576,2012,78.0
Revenge,2011–2015,"Drama, Mystery, Thriller",USA,7.9,"106,661",tt1837642,2011,79.0
The Secret Circle,2011–2012,"Drama, Fantasy, Horror, Romance","USA, Canada",7.4,"42,799",tt1837654,2011,74.0
Eternal Law,2012–,"Drama, Fantasy",UK,6.5,440,tt1837855,2012,65.0
The Online Gamer,2009–,Comedy,USA,8.2,360,tt1838374,2009,82.0
The Voice,2011–,"Game-Show, Music, Reality-TV",USA,6.6,"10,865",tt1839337,2011,66.0
Free Agents,2011–2012,Comedy,USA,5.6,"1,380",tt1839481,2011,56.0
How to Be a Gentleman,2011–,Comedy,USA,4.7,"1,694",tt1839497,2011,47.0
Person of Interest,2011–2016,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller",USA,8.4,"151,265",tt1839578,2011,84.0
The Alien's Wife,2011–,Sci-Fi,USA,8.0,498,tt1839632,2011,80.0
Awake,2012,"Drama, Fantasy, Mystery",USA,7.9,"19,623",tt1839683,,79.0
NY Ink,2011–,Documentary,USA,6.8,356,tt1840051,2011,68.0
Rob,2012,Comedy,USA,5.6,"1,966",tt1840429,,56.0
Wildes Skandinavien,2011–,Documentary,Germany,5.9,76,tt1840877,2011,59.0
19-2,2011–,"Crime, Drama",Canada,8.6,"1,107",tt1840973,2011,86.0
Femme Fatales,2011–2012,"Crime, Drama, Mystery, Romance, Thriller",USA,6.0,"1,321",tt1841108,2011,60.0
Lizard Lick Towing,2011–,Reality-TV,USA,4.7,"1,841",tt1841204,2011,47.0
Secret Garden,2010–2011,"Comedy, Drama, Fantasy, Romance",South Korea,8.3,"3,929",tt1841321,2010,83.0
Forgotten Planet,2011–,Documentary,USA,7.0,140,tt1842053,2011,70.0
Mortal Kombat: Legacy,2011–2013,"Action, Crime, Fantasy, Thriller",Canada,7.6,"7,586",tt1842127,2011,76.0
Unforgettable,2011–2016,"Crime, Drama, Mystery",USA,6.8,"14,544",tt1842530,2011,68.0
A History of Ancient Britain,2011–,Documentary,UK,7.8,135,tt1842562,2011,78.0
Once Upon a Time,2011–2018,"Adventure, Fantasy, Romance",USA,7.8,"196,654",tt1843230,2011,78.0
Up All Night,2011–2012,Comedy,USA,6.5,"8,897",tt1843323,2011,65.0
Kolah Ghermezi 88,2009–,"Comedy, Family",Iran,8.2,226,tt1843546,2009,82.0
Ross Kemp: Extreme World,2011–,Documentary,UK,8.4,507,tt1843675,2011,84.0
Scott & Bailey,2011–2016,"Crime, Drama",UK,7.9,"4,301",tt1843678,2011,79.0
On Death Row,2012–,Documentary,"USA, UK, Austria",8.0,959,tt1843894,2012,80.0
Tia & Tamera,2011–2013,"Drama, Reality-TV, Romance",USA,7.1,491,tt1844181,2011,71.0
American Horror Story,2011–,"Drama, Horror, Thriller",USA,8.1,"246,597",tt1844624,2011,81.0
Friday Night Dinner,2011–,Comedy,UK,8.1,"8,393",tt1844923,2011,81.0
2 Broke Girls,2011–2017,Comedy,USA,6.7,"83,857",tt1845307,2011,67.0
Car Warriors,2011–,"Reality-TV, Sport",USA,5.7,105,tt1845365,2011,57.0
Homicidios,2011,Crime,Spain,7.6,74,tt1845504,,76.0
Insensato Coração,2011–,Drama,Brazil,5.3,97,tt1845515,2011,53.0
Out of the Wild: Venezuela,2011–,Reality-TV,USA,8.0,140,tt1845623,2011,80.0
Best Friends Forever,2012,Comedy,USA,6.4,"1,343",tt1845887,,64.0
Eva Luna,2010–2011,Romance,USA,6.7,131,tt1846055,2010,67.0
Hardly Working,2007–,"Short, Comedy",USA,7.8,163,tt1846093,2007,78.0
The Sandhamn Murders,2010–,"Crime, Drama, Romance, Thriller",Sweden,6.7,"1,133",tt1846197,2010,67.0
The Debaters,2011–,"Comedy, Game-Show",Canada,7.0,86,tt1846384,2011,70.0
Derin Sular,2011–,Drama,Turkey,6.0,483,tt1847054,2011,60.0
El secreto de Puente Viejo,2011–,Drama,Spain,6.1,182,tt1847905,2011,61.0
Magnificent Century,2011–2014,"Biography, Drama, History, Romance, War",Turkey,6.6,"13,066",tt1848220,2011,66.0
Amaya,2011–,"Action, Adventure, Drama",Philippines,8.1,317,tt1849249,2011,81.0
Ludvig & Julemanden,2011–,Family,Denmark,7.1,38,tt1849444,2011,71.0
Tanked,2011–,Reality-TV,USA,6.7,"1,311",tt1849622,2011,67.0
Sins and Secrets,2011–,"Documentary, Crime",USA,7.5,176,tt1850197,2011,75.0
Whitney,2011–2013,Comedy,USA,5.6,"12,077",tt1850458,2011,56.0
Eye on Entertainment,2005–,"Biography, Horror, Music",USA,8.2,"1,295",tt1850596,2005,82.0
Powers,2015–2016,"Action, Crime, Drama, Sci-Fi, Thriller",USA,6.8,"5,828",tt1851040,2015,68.0
The Joker Blogs,2008–2017,"Action, Crime, Thriller",USA,8.7,450,tt1851730,2008,87.0
Mary Lou,2009–,"Drama, Musical",Israel,7.4,112,tt1852598,2009,74.0
Una familia con suerte,2011–,"Comedy, Drama",Mexico,6.8,118,tt1853455,2011,68.0
America's Next Great Restaurant,2011,Reality-TV,USA,5.7,116,tt1853840,,57.0
Civilization: Is the West History?,2011–,Documentary,UK,7.4,153,tt1854668,2011,74.0
Invention with Brian Forbes,2009,"Comedy, Talk-Show",,9.0,17,tt1854787,,90.0
Third Reich: The Rise & Fall,2010–,"Documentary, History, War",USA,8.5,813,tt1855924,2010,85.0
House of Cards,2013–2018,Drama,USA,8.8,"425,126",tt1856010,2013,88.0
Project: Rant,2009–,Comedy,USA,6.9,105,tt1856502,2009,69.0
Mischievous Kiss: They Kiss Again,2007–2008,"Comedy, Romance",Taiwan,3.7,582,tt1856983,2007,37.0
Mighty Car Mods,2008–,,Australia,9.1,113,tt1857302,2008,91.0
Seinto Seiya: Meio Hades Elysion-hen,2008–,"Animation, Action, Adventure",Japan,8.1,370,tt1857425,2008,81.0
Salvados,2008–,Talk-Show,Spain,8.6,166,tt1857431,2008,86.0
Shua Qalaqshi,2007–,Comedy,Georgia,8.5,42,tt1857432,2007,85.0
Splatalot,2011–,"Adventure, Comedy, Game-Show",Canada,5.0,147,tt1859289,2011,50.0
Life with Boys,2011–2013,"Comedy, Family",Canada,6.3,791,tt1859879,2011,63.0
Svaty 2,2009–,Comedy,Ukraine,7.5,51,tt1860046,2009,75.0
Fina estampa,2011–,Drama,Brazil,5.4,96,tt1860639,2011,54.0
Twenty Twelve,2011–2012,Comedy,UK,7.7,"1,340",tt1861225,2011,77.0
Braxton Family Values,2011–,"Biography, Comedy, Drama, Reality-TV",USA,6.2,530,tt1861510,2011,62.0
Smooth Operators,2011–,Comedy,Austria,8.3,94,tt1861808,2011,83.0
iPartment,2009–,Comedy,China,6.9,120,tt1862521,2009,69.0
Our America with Lisa Ling,2011–,News,USA,7.9,126,tt1862938,2011,79.0
Really Me,2011–,"Comedy, Family",Canada,4.9,237,tt1862968,2011,49.0
Bar Rescue,2011–,Reality-TV,USA,7.7,"2,246",tt1863526,2011,77.0
Be Real,2006–,Comedy,Canada,2.2,11,tt1863530,2006,22.0
Saath Nibhana Saathiya,2010–,Family,India,2.9,347,tt1863997,2010,29.0
Stella,2012–2017,"Comedy, Drama",UK,8.0,"1,417",tt1864017,2012,80.0
Take the Money & Run,2011–,Game-Show,USA,5.9,140,tt1864054,2011,59.0
The Time in Between,2013–2014,"Adventure, Drama, History",Spain,8.5,"2,344",tt1864750,2013,85.0
Wild Boys,2011,"Adventure, Drama, Western",Australia,7.2,379,tt1865572,,72.0
Blackout,2012–,"Action, Thriller",USA,4.8,114,tt1865640,2012,48.0
Eat St.,2011–,Reality-TV,Canada,8.2,114,tt1865700,2011,82.0
Gravity Falls,2012–2016,"Animation, Adventure, Comedy, Family, Fantasy, Mystery, Sci-Fi",USA,8.9,"49,903",tt1865718,2012,89.0
Ink Master,2012–,Reality-TV,USA,7.4,"2,425",tt1865740,2012,74.0
Jessie,2011–2015,"Comedy, Family","USA, Portugal",5.9,"10,441",tt1865769,2011,59.0
The Little Prince,2010–2017,"Animation, Adventure, Family","France, Germany",6.9,110,tt1865800,2010,69.0
Sexy Nerd Girl,2010–,Comedy,Canada,5.7,13,tt1865932,2010,57.0
Dragon Age: Redemption,2011–,"Action, Adventure, Fantasy",USA,6.3,904,tt1866426,2011,63.0
Dva smo svijeta razlicita,2011–,Comedy,Bosnia and Herzegovina,8.1,51,tt1866427,2011,81.0
Mount Pleasant,2011–,Comedy,UK,7.4,526,tt1866609,2011,74.0
Stalked: Someone's Watching,2011–,"Documentary, Crime, Mystery",USA,7.6,314,tt1866674,2011,76.0
Svaty 3,2009–,Comedy,Ukraine,7.7,32,tt1867358,2009,77.0
The Nostalgia Chick,2008–,Comedy,USA,7.0,655,tt1867462,2008,70.0
Atop the Fourth Wall,2008–,"Comedy, Sci-Fi",USA,7.4,625,tt1868207,2008,74.0
Dragon Crisis!,2011–,"Animation, Action, Fantasy",Japan,6.2,100,tt1868402,2011,62.0
Hellsing Ultimate Abridged,2010–,"Animation, Action, Comedy, Fantasy, Horror",USA,8.2,438,tt1868555,2010,82.0
I soliti idioti,2009–,Comedy,Italy,4.9,126,tt1868612,2009,49.0
Kumkum - Ek Pyara Bandhan,2003–2006,Family,India,2.6,34,tt1868745,2003,26.0
Deception with Keith Barry,2011–,,USA,7.7,106,tt1869364,2011,77.0
Dokter Deen,2012–2018,Drama,Netherlands,5.9,135,tt1869949,2012,59.0
Justin Time,2011–2016,"Animation, Adventure, Family",Canada,7.2,116,tt1870073,2011,72.0
Svaty 4,2010,Comedy,,7.1,39,tt1870201,,71.0
The Newsroom,2012–2014,Drama,USA,8.6,"94,661",tt1870479,2012,86.0
FBI: Criminal Pursuit,2011–,"Documentary, Crime",USA,7.8,205,tt1870792,2011,78.0
Oddities,2010–,Reality-TV,USA,8.0,566,tt1870946,2010,80.0
Overspel,2011–,"Action, Drama",Netherlands,8.1,725,tt1870949,2011,81.0
Stolichani v poveche,2011–,"Comedy, Drama",Bulgaria,8.5,"1,428",tt1871037,2011,85.0
The Cinema Snob,2007–,Comedy,USA,8.5,"1,381",tt1871111,2007,85.0
Inquisitio,2012–,History,France,7.0,92,tt1871629,2012,70.0
Ninjago: Masters of Spinjitzu,2011–,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi","Denmark, Singapore, Canada, USA",6.7,"1,992",tt1871731,2011,67.0
Bible's Buried Secrets,2011–,"Documentary, History",UK,6.3,56,tt1872268,2011,63.0
Gosick,2011–,"Animation, Comedy, Drama, Mystery, Romance",Japan,7.4,750,tt1872328,2011,74.0
The Spoony Experiment,2008–,Comedy,USA,8.2,510,tt1872641,2008,82.0
Haunted Collector,2011–,Reality-TV,USA,5.3,562,tt1873887,2011,53.0
Legend Quest,2011–,Reality-TV,USA,4.0,179,tt1874006,2011,40.0
Paranormal Witness,2011–,"Documentary, Horror, Mystery","USA, UK",7.9,"2,231",tt1874066,2011,79.0
Walking the Amazon,2011–,Documentary,UK,7.9,186,tt1874815,2011,79.0
Geronimo Stilton,2009–,"Animation, Adventure, Comedy, Family, Mystery","Italy, Canada, France",6.9,138,tt1875337,2009,69.0
Jean Claude Van Damme: Behind Closed Doors,2011–,Documentary,UK,8.5,339,tt1875471,2011,85.0
Mis Uszatek,1975–,"Animation, Family",Poland,7.1,47,tt1875596,1975,71.0
Audrina,2011–,Reality-TV,USA,3.5,181,tt1876612,2011,35.0
Fancy,2011,Comedy,,5.8,16,tt1876848,,58.0
Geet,2010–,Romance,India,7.5,176,tt1876868,2010,75.0
Moonshiners,2011–,"Crime, Reality-TV",USA,5.9,"1,145",tt1877005,2011,59.0
Alaska: The Last Frontier,2011–,Reality-TV,USA,7.8,"1,258",tt1877010,2011,78.0
Peter Capusotto y sus videos,2006–,Comedy,Argentina,8.6,399,tt1877138,2006,86.0
The Great British Baking Show,2010–,Reality-TV,UK,8.6,"3,926",tt1877368,2010,86.0
Mobbed,2011–,Reality-TV,USA,6.1,185,tt1877712,2011,61.0
Teenage Mutant Ninja Turtles,2012–2017,"Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi",USA,7.9,"7,262",tt1877889,2012,79.0
The Super Phelous Angry Reviewing Meta-Show or Something...,2008–,Comedy,Canada,7.6,308,tt1878538,2008,76.0
Interior Therapy with Jeff Lewis,2012–,Reality-TV,USA,7.8,128,tt1879451,2012,78.0
Million Dollar Listing New York,2012–,Reality-TV,USA,7.3,"1,165",tt1879599,2012,73.0
Mongo Wrestling Alliance,2011,Animation,USA,3.7,114,tt1879603,,37.0
